Transaction ID,Date,Product ID,Product Name,Product Category,Quantity,PPU,Amount,Customer_ID,Region
T002252,08.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,70000,140000,Customer-048,Taunggyi
T002253,08.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-048,Taunggyi
T002254,08.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-048,Taunggyi
T002528,09.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,9,900000,8100000,Customer-048,Taunggyi
T002529,09.01.2025,PROD-007,USB-C Docking Station,Electronics,9,340000,3060000,Customer-048,Taunggyi
T002530,09.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-048,Taunggyi
T002531,09.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,25500,153000,Customer-048,Taunggyi
T002532,09.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,900000,900000,Customer-048,Taunggyi
T002815,10.01.2025,PROD-007,USB-C Docking Station,Electronics,5,340000,1700000,Customer-048,Taunggyi
T002816,10.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-048,Taunggyi
T003121,11.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,25500,102000,Customer-048,Taunggyi
T003122,11.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,70000,350000,Customer-048,Taunggyi
T003123,11.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,380000,2280000,Customer-048,Taunggyi
T003434,12.01.2025,PROD-010,Webcam 1080p HD,Electronics,8,180000,1440000,Customer-048,Taunggyi
T003435,12.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,380000,3800000,Customer-048,Taunggyi
T003436,12.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,900000,3600000,Customer-048,Taunggyi
T003437,12.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,900000,9000000,Customer-048,Taunggyi
T003438,12.01.2025,PROD-007,USB-C Docking Station,Electronics,6,340000,2040000,Customer-048,Taunggyi
T003439,12.01.2025,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-048,Taunggyi
T003440,12.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,2,750000,1500000,Customer-048,Taunggyi
T003717,13.01.2025,PROD-007,USB-C Docking Station,Electronics,10,340000,3400000,Customer-048,Taunggyi
T003718,13.01.2025,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-048,Taunggyi
T004032,14.01.2025,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-048,Taunggyi
T004033,14.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-048,Taunggyi
T004034,14.01.2025,PROD-003,27-inch 4K Monitor,Electronics,4,1200000,4800000,Customer-048,Taunggyi
T004035,14.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,2,195000,390000,Customer-048,Taunggyi
T004036,14.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,70000,210000,Customer-048,Taunggyi
T004336,15.01.2025,PROD-003,27-inch 4K Monitor,Electronics,4,1200000,4800000,Customer-048,Taunggyi
T004660,16.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,750000,6000000,Customer-048,Taunggyi
T004940,17.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,380000,3420000,Customer-048,Taunggyi
T004941,17.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-048,Taunggyi
T004942,17.01.2025,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-048,Taunggyi
T005289,18.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-048,Taunggyi
T005290,18.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,70000,350000,Customer-048,Taunggyi
T005581,19.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-048,Taunggyi
T005892,20.01.2025,PROD-003,27-inch 4K Monitor,Electronics,8,1200000,9600000,Customer-048,Taunggyi
T005893,20.01.2025,PROD-004,Standing Desk Converter,Furniture,7,500000,3500000,Customer-048,Taunggyi
T005894,20.01.2025,PROD-003,27-inch 4K Monitor,Electronics,8,1200000,9600000,Customer-048,Taunggyi
T005895,20.01.2025,PROD-007,USB-C Docking Station,Electronics,7,340000,2380000,Customer-048,Taunggyi
T006215,21.01.2025,PROD-003,27-inch 4K Monitor,Electronics,10,1200000,12000000,Customer-048,Taunggyi
T006216,21.01.2025,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-048,Taunggyi
T006513,22.01.2025,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-048,Taunggyi
T006514,22.01.2025,PROD-007,USB-C Docking Station,Electronics,10,340000,3400000,Customer-048,Taunggyi
T006515,22.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-048,Taunggyi
T006516,22.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,380000,2280000,Customer-048,Taunggyi
T006517,22.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,2,195000,390000,Customer-048,Taunggyi
T006518,22.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,25500,153000,Customer-048,Taunggyi
T006519,22.01.2025,PROD-004,Standing Desk Converter,Furniture,3,500000,1500000,Customer-048,Taunggyi
T006831,23.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,750000,6750000,Customer-048,Taunggyi
T006832,23.01.2025,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-048,Taunggyi
T006833,23.01.2025,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-048,Taunggyi
T006834,23.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,195000,195000,Customer-048,Taunggyi
T006835,23.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-048,Taunggyi
T007161,24.01.2025,PROD-007,USB-C Docking Station,Electronics,2,340000,680000,Customer-048,Taunggyi
T007464,25.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-048,Taunggyi
T007465,25.01.2025,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-048,Taunggyi
T007791,26.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,70000,350000,Customer-048,Taunggyi
T008111,27.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,750000,6750000,Customer-048,Taunggyi
T008112,27.01.2025,PROD-003,27-inch 4K Monitor,Electronics,8,1200000,9600000,Customer-048,Taunggyi
T008113,27.01.2025,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-048,Taunggyi
T008114,27.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,25500,102000,Customer-048,Taunggyi
T008689,29.01.2025,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-048,Taunggyi
T008690,29.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,2,195000,390000,Customer-048,Taunggyi
T008691,29.01.2025,PROD-007,USB-C Docking Station,Electronics,4,340000,1360000,Customer-048,Taunggyi
T008981,30.01.2025,PROD-004,Standing Desk Converter,Furniture,7,500000,3500000,Customer-048,Taunggyi
T008982,30.01.2025,PROD-007,USB-C Docking Station,Electronics,9,340000,3060000,Customer-048,Taunggyi
T009294,31.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,380000,2280000,Customer-048,Taunggyi
T009295,31.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,1,380000,380000,Customer-048,Taunggyi
T009296,31.01.2025,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-048,Taunggyi
T009297,31.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,195000,195000,Customer-048,Taunggyi
T009298,31.01.2025,PROD-003,27-inch 4K Monitor,Electronics,4,1200000,4800000,Customer-048,Taunggyi
T009299,31.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,195000,195000,Customer-048,Taunggyi
T009300,31.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-048,Taunggyi
T009301,31.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,5,750000,3750000,Customer-048,Taunggyi
T009302,31.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,25500,255000,Customer-048,Taunggyi
T009303,31.01.2025,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-048,Taunggyi
T009304,31.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,380000,2280000,Customer-048,Taunggyi
T009605,01.02.2025,PROD-007,USB-C Docking Station,Electronics,3,340000,1020000,Customer-048,Taunggyi
T009606,01.02.2025,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-048,Taunggyi
T009607,01.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,25500,153000,Customer-048,Taunggyi
T009912,02.02.2025,PROD-007,USB-C Docking Station,Electronics,2,340000,680000,Customer-048,Taunggyi
T009913,02.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-048,Taunggyi
T009914,02.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,900000,9000000,Customer-048,Taunggyi
T009915,02.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,4,750000,3000000,Customer-048,Taunggyi
T009916,02.02.2025,PROD-010,Webcam 1080p HD,Electronics,7,180000,1260000,Customer-048,Taunggyi
T010236,03.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-048,Taunggyi
T010237,03.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,70000,280000,Customer-048,Taunggyi
T010549,04.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-048,Taunggyi
T010550,04.02.2025,PROD-010,Webcam 1080p HD,Electronics,5,180000,900000,Customer-048,Taunggyi
T010551,04.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,3,750000,2250000,Customer-048,Taunggyi
T010874,05.02.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-048,Taunggyi
T010875,05.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,900000,3600000,Customer-048,Taunggyi
T010876,05.02.2025,PROD-007,USB-C Docking Station,Electronics,9,340000,3060000,Customer-048,Taunggyi
T010877,05.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-048,Taunggyi
T011167,06.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-048,Taunggyi
T011446,07.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,25500,102000,Customer-048,Taunggyi
T011447,07.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-048,Taunggyi
T011448,07.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,380000,3040000,Customer-048,Taunggyi
T011748,08.02.2025,PROD-003,27-inch 4K Monitor,Electronics,8,1200000,9600000,Customer-048,Taunggyi
T012057,09.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,2,195000,390000,Customer-048,Taunggyi
T012058,09.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,900000,900000,Customer-048,Taunggyi
T012059,09.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,25500,102000,Customer-048,Taunggyi
T012060,09.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,900000,900000,Customer-048,Taunggyi
T012379,10.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,2,195000,390000,Customer-048,Taunggyi
T012380,10.02.2025,PROD-007,USB-C Docking Station,Electronics,6,340000,2040000,Customer-048,Taunggyi
T012381,10.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-048,Taunggyi
T012674,11.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-048,Taunggyi
T012978,12.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,750000,6000000,Customer-048,Taunggyi
T012979,12.02.2025,PROD-007,USB-C Docking Station,Electronics,9,340000,3060000,Customer-048,Taunggyi
T012980,12.02.2025,PROD-004,Standing Desk Converter,Furniture,7,500000,3500000,Customer-048,Taunggyi
T013276,13.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,380000,1900000,Customer-048,Taunggyi
T013277,13.02.2025,PROD-007,USB-C Docking Station,Electronics,2,340000,680000,Customer-048,Taunggyi
T013278,13.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-048,Taunggyi
T013279,13.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-048,Taunggyi
T013280,13.02.2025,PROD-010,Webcam 1080p HD,Electronics,1,180000,180000,Customer-048,Taunggyi
T013281,13.02.2025,PROD-007,USB-C Docking Station,Electronics,7,340000,2380000,Customer-048,Taunggyi
T013587,14.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,195000,1560000,Customer-048,Taunggyi
T013588,14.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,9,900000,8100000,Customer-048,Taunggyi
T013589,14.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-048,Taunggyi
T013590,14.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-048,Taunggyi
T013591,14.02.2025,PROD-004,Standing Desk Converter,Furniture,1,500000,500000,Customer-048,Taunggyi
T013880,15.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-048,Taunggyi
T013881,15.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,70000,140000,Customer-048,Taunggyi
T013882,15.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,750000,7500000,Customer-048,Taunggyi
T014178,16.02.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-048,Taunggyi
T014179,16.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,70000,630000,Customer-048,Taunggyi
T014180,16.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,25500,102000,Customer-048,Taunggyi
T014181,16.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-048,Taunggyi
T014182,16.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,70000,280000,Customer-048,Taunggyi
T014183,16.02.2025,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-048,Taunggyi
T014481,17.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-048,Taunggyi
T014482,17.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-048,Taunggyi
T014483,17.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,70000,280000,Customer-048,Taunggyi
T014484,17.02.2025,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-048,Taunggyi
T014754,18.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,25500,102000,Customer-048,Taunggyi
T015077,19.02.2025,PROD-003,27-inch 4K Monitor,Electronics,2,1200000,2400000,Customer-048,Taunggyi
T015374,20.02.2025,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-048,Taunggyi
T015375,20.02.2025,PROD-003,27-inch 4K Monitor,Electronics,10,1200000,12000000,Customer-048,Taunggyi
T015514,21.02.2025,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-048,Taunggyi
T015677,22.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,1,380000,380000,Customer-048,Taunggyi
T016077,25.02.2025,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-048,Taunggyi
T016078,25.02.2025,PROD-004,Standing Desk Converter,Furniture,10,500000,5000000,Customer-048,Taunggyi
T016079,25.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-048,Taunggyi
T016219,26.02.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-048,Taunggyi
T016220,26.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,900000,900000,Customer-048,Taunggyi
T016221,26.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-048,Taunggyi
T016222,26.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-048,Taunggyi
T016383,27.02.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-048,Taunggyi
T016384,27.02.2025,PROD-007,USB-C Docking Station,Electronics,2,340000,680000,Customer-048,Taunggyi
T016385,27.02.2025,PROD-007,USB-C Docking Station,Electronics,4,340000,1360000,Customer-048,Taunggyi
T016386,27.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-048,Taunggyi
T016387,27.02.2025,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-048,Taunggyi
T016388,27.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-048,Taunggyi
T016552,28.02.2025,PROD-003,27-inch 4K Monitor,Electronics,4,1200000,4800000,Customer-048,Taunggyi
T016838,02.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-048,Taunggyi
T016839,02.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,380000,1900000,Customer-048,Taunggyi
T016840,02.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,380000,2280000,Customer-048,Taunggyi
T016841,02.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,380000,2280000,Customer-048,Taunggyi
T016842,02.03.2025,PROD-010,Webcam 1080p HD,Electronics,1,180000,180000,Customer-048,Taunggyi
T016990,03.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,70000,280000,Customer-048,Taunggyi
T016991,03.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,6,195000,1170000,Customer-048,Taunggyi
T016992,03.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,900000,3600000,Customer-048,Taunggyi
T017146,04.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-048,Taunggyi
T017147,04.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-048,Taunggyi
T017148,04.03.2025,PROD-007,USB-C Docking Station,Electronics,10,340000,3400000,Customer-048,Taunggyi
T017149,04.03.2025,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-048,Taunggyi
T017304,05.03.2025,PROD-003,27-inch 4K Monitor,Electronics,9,1200000,10800000,Customer-048,Taunggyi
T017305,05.03.2025,PROD-010,Webcam 1080p HD,Electronics,5,180000,900000,Customer-048,Taunggyi
T017306,05.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-048,Taunggyi
T017453,06.03.2025,PROD-007,USB-C Docking Station,Electronics,5,340000,1700000,Customer-048,Taunggyi
T017454,06.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,25500,153000,Customer-048,Taunggyi
T017455,06.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-048,Taunggyi
T017610,07.03.2025,PROD-004,Standing Desk Converter,Furniture,10,500000,5000000,Customer-048,Taunggyi
T017611,07.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,380000,3040000,Customer-048,Taunggyi
T017759,08.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,195000,195000,Customer-048,Taunggyi
T017760,08.03.2025,PROD-003,27-inch 4K Monitor,Electronics,8,1200000,9600000,Customer-048,Taunggyi
T017761,08.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,900000,4500000,Customer-048,Taunggyi
T017913,09.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-048,Taunggyi
T017914,09.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,70000,210000,Customer-048,Taunggyi
T017915,09.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,900000,900000,Customer-048,Taunggyi
T018043,10.03.2025,PROD-003,27-inch 4K Monitor,Electronics,8,1200000,9600000,Customer-048,Taunggyi
T018044,10.03.2025,PROD-007,USB-C Docking Station,Electronics,9,340000,3060000,Customer-048,Taunggyi
T018045,10.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-048,Taunggyi
T018194,11.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-048,Taunggyi
T018195,11.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-048,Taunggyi
T018196,11.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,5,195000,975000,Customer-048,Taunggyi
T018197,11.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,750000,6750000,Customer-048,Taunggyi
T018198,11.03.2025,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-048,Taunggyi
T018199,11.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,380000,3420000,Customer-048,Taunggyi
T018200,11.03.2025,PROD-004,Standing Desk Converter,Furniture,7,500000,3500000,Customer-048,Taunggyi
T018502,13.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,3,750000,2250000,Customer-048,Taunggyi
T018503,13.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,750000,7500000,Customer-048,Taunggyi
T018656,14.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-048,Taunggyi
T018657,14.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,1,380000,380000,Customer-048,Taunggyi
T018658,14.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,70000,350000,Customer-048,Taunggyi
T018826,15.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,5,750000,3750000,Customer-048,Taunggyi
